,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_init_mean,param_init_std_dev,param_lr_bu,param_lr_bi,param_lr_pu,param_lr_qi,param_reg_bu,param_reg_bi,param_reg_pu,param_reg_qi
3038,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4797,0.5028391679128011,0.0037103297559913555,0.14402031898498535,0.045246522566078765,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,1e-06,0.1,1.0,1.0,1.0,1e-06
3039,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4798,0.5093969504038492,0.008017786875455783,0.15133190155029297,0.051440583529220825,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,1e-06,0.1,1.0,1.0,1.0,1.0
3040,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4799,0.5055142243703207,0.003631787125879655,0.17765164375305176,0.045107423810312734,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1e-06,1e-06,1e-06,1e-06
3041,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4800,0.5014320214589437,0.003822744565476221,0.1446537971496582,0.04621484107754283,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1e-06,1e-06,1e-06,1.0
3042,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4801,0.5016436576843262,0.0033744684637938152,0.14498440424601236,0.04597393740980154,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1e-06,1e-06,1.0,1e-06
3043,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4803,0.5163540840148926,0.011538925436050555,0.14767893155415854,0.042002466734706936,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1e-06,1e-06,1.0,1.0
3044,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4825,0.5139840443929037,0.00569747531204531,0.14401642481486002,0.04596493367925389,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1e-06,1.0,1e-06,1e-06
3045,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4845,0.5042525927225748,0.0008178020546582621,0.17731674512227377,0.04557598277249725,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1e-06,1.0,1e-06,1.0
3046,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4826,0.5047323703765869,0.0036871601119359766,0.14198923110961914,0.043836261845293045,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1e-06,1.0,1.0,1e-06
3047,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4848,0.49746274948120117,0.002606295384537729,0.1456434726715088,0.04621267076776787,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1e-06,1.0,1.0,1.0
3048,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4849,0.501747210820516,0.0006309809543712423,0.14335187276204428,0.04502028330576046,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1.0,1e-06,1e-06,1e-06
3049,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4850,0.5040813287099203,0.0014050237317427422,0.15068729718526205,0.0437466701046299,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1.0,1e-06,1e-06,1.0
3050,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4851,0.5070770581563314,0.008978009249175675,0.17800402641296387,0.04667792838703205,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1.0,1e-06,1.0,1e-06
3051,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4852,0.502147356669108,0.0013031794994075607,0.14433137575785318,0.04570022342040952,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1.0,1e-06,1.0,1.0
3052,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4853,0.5027242501576742,0.005021298906172689,0.1443474292755127,0.04645679288217662,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1.0,1.0,1e-06,1e-06
3053,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4854,0.504305919011434,0.005583707546705364,0.14566421508789062,0.04832038304877478,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1.0,1.0,1e-06,1.0
3054,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4855,0.5039867560068766,0.005662919831826192,0.14465626080830893,0.045477187153352625,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1.0,1.0,1.0,1e-06
3055,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4856,0.5053242842356364,0.007434967503094683,0.18138710657755533,0.049985573574500466,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,1e-06,1.0,1.0,1.0,1.0
3056,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4857,0.4987959861755371,0.004017436600183416,0.14541141192118326,0.044293998249143006,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,0.1,1e-06,1e-06,1e-06,1e-06
3057,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4858,0.5013413429260254,0.0016816014222128127,0.1455834706624349,0.04838120794790402,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,0.1,1e-06,1e-06,1e-06,1.0
3058,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4859,0.5043794314066569,0.003897812604366299,0.1513814926147461,0.04732638822239283,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,0.1,1e-06,1e-06,1.0,1e-06
3059,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4860,0.5063620408376058,0.006325746393476,0.14400434494018555,0.04663413930258361,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,0.1,1e-06,1e-06,1.0,1.0
3060,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4861,0.5073238213857015,0.008959016169155539,0.17863806088765463,0.04505857146063309,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,0.1,1e-06,1.0,1e-06,1e-06
3061,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4862,0.49767573674519855,0.002617779442875541,0.14566349983215332,0.04400698985208528,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,0.1,1e-06,1.0,1e-06,1.0
3062,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4863,0.5005897680918375,0.0012464833622580114,0.14669307072957358,0.049051205876586235,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,0.1,1e-06,1.0,1.0,1e-06
3063,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4864,0.5021632512410482,0.002431239893800197,0.14632670084635416,0.04853937054067589,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,0.1,1e-06,1.0,1.0,1.0
3064,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4847,0.5101252396901449,0.006263249424541734,0.14609511693318686,0.045311230242005764,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,0.1,1.0,1e-06,1e-06,1e-06
3065,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4865,0.5089328289031982,0.004287639174688934,0.18564287821451822,0.05069492415084005,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,0.1,1.0,1e-06,1e-06,1.0
3066,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4846,0.5017642974853516,0.0011899671834398175,0.1463285287221273,0.04651365095604745,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,0.1,1.0,1e-06,1.0,1e-06
3067,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4844,0.5106983184814453,0.007988751639399222,0.14820988972981772,0.05009575076263586,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,0.1,1.0,1e-06,1.0,1.0
3068,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4827,0.5006976127624512,0.003879227822615157,0.14638868967692056,0.04780185400599713,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,0.1,1.0,1.0,1e-06,1e-06
3069,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4828,0.5066736539204916,0.0053269575044843165,0.14933307965596518,0.043650799342424246,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,0.1,1.0,1.0,1e-06,1.0
3070,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4829,0.4986711343129476,0.0017024322932947405,0.17899481455485025,0.0452877125451995,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",100,0.5,0.2,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1e-06
3071,1.8511657988453696,1.8390516879933285,1.8617196351760381,1.8506457073382452,0.009261455204281344,4830,0.5004996458689371,0.002670492928837488,0.14664753278096518,0.04411137110132169,"{'n_factors': 100, 'init_mean': 0.5, 'init_std_dev': 0.2, 'lr_bu': 0.1, 'lr_bi': 0.1, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",100,0.5,0.2,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
3072,1.845731174532025,1.8346938189513249,1.8567101758033417,1.8457117230955642,0.008988150570895095,2228,0.6316394011179606,0.0025610568891407367,0.14812048276265463,0.04694244559604798,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3073,1.8457308913189716,1.8346935767914818,1.8567094327843354,1.845711300298263,0.008987946247821257,2219,0.6437825361887614,0.004410196409263872,0.1461489995320638,0.04616304193047818,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.0
3074,1.8457315363830455,1.8346946434395246,1.8567109332058982,1.8457123710094894,0.008988122876065924,2232,0.6357235113779703,0.005315941986543099,0.14434711138407388,0.04508127954390858,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1e-06
3075,1.8457314517719625,1.8346949518901492,1.8567108091490763,1.8457124042703958,0.008987946180555746,2233,0.638221025466919,0.0030334363448331317,0.17599407831827799,0.046652532560545606,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1.0
3076,1.8457308207827272,1.8346938820068506,1.8567098018973802,1.8457115015623193,0.008987972039741504,2225,0.6411898930867513,0.011325120539143538,0.14907368024190268,0.04803402816060675,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1e-06
3077,1.845731386034558,1.8346940174891964,1.856710440173182,1.8457119478989787,0.008988177432264946,2229,0.6319088141123453,0.002451435446073691,0.14565316836039224,0.046208419531030616,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1.0
3078,1.8457323487860975,1.834694257477283,1.856710683066662,1.8457124297766807,0.008988179144794065,2235,0.63433837890625,0.00849496233727631,0.14639131228129068,0.048490961160338714,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1e-06
3079,1.845732026810504,1.834694924770142,1.8567112717373728,1.8457127411060064,0.008988146356884764,2244,0.6340760389963785,0.006431523161783944,0.14674949645996094,0.045640062458695174,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1.0
3080,1.8457320443022913,1.8346943693235196,1.8567108326666102,1.8457124154308069,0.008988194238513087,2234,0.6343396504720052,0.0028515199242316763,0.1753222942352295,0.04343027103704324,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1e-06,1e-06
3081,1.8457321145339776,1.834694739190194,1.8567110289003559,1.8457126275415092,0.008988123198888696,2240,0.6338036855061849,0.0024542145992597648,0.14333621660868326,0.04431679305713713,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1e-06,1.0
3082,1.845732648133438,1.834695987867918,1.85671199084462,1.845713542281992,0.008988005731444003,2254,0.6361953417460123,0.003937940082229442,0.1453405221303304,0.04925705961739096,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1.0,1e-06
3083,1.8457331180184027,1.8346959389801423,1.8567123224749973,1.8457137931578476,0.008988161311258557,2260,0.6376810073852539,0.005390729665182169,0.14569497108459473,0.04337399006609161,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1.0,1.0
3084,1.8457318458704433,1.8346950884265418,1.8567118241474705,1.8457129194814854,0.008988304682844006,2247,0.631607453028361,0.003267434324462113,0.14899841944376627,0.045524217134052095,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1e-06,1e-06
3085,1.8457321014343142,1.8346952294363996,1.8567115587507976,1.8457129632071705,0.008988138992539332,2248,0.6351222197214762,0.008604976890161133,0.17729981740315756,0.04761048515682043,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1e-06,1.0
3086,1.8457329818348744,1.8346956458426609,1.8567122597720758,1.8457136291498706,0.008988255415597963,2256,0.6458660761515299,0.013871871716373474,0.14597980181376138,0.043219746968227946,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1.0,1e-06
3087,1.845733149091493,1.834695767563368,1.8567116985950496,1.8457135384166368,0.008987976903688874,2253,0.6376113891601562,0.005717470369567878,0.14899547894795737,0.04887392562027257,"{'n_factors': 150, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",150,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
